cluster_id,galaxy_name,pair_id,pre_obs_id,post_obs_id,pre_filter,post_filter,pre_instrument,post_instrument,band_group,baseline_days,pre_mjd,post_mjd,coverage_status,x_pix,y_pix,edge_distance_px,registration_residual_px,registration_n_matches,pair_stable_fraction,pair_extreme_fade_fraction,pair_failure_reason,diff_flux,diff_err,diff_sigma,flux_pre,flux_post,err_pre,err_post,post_to_pre_ratio
MESSIER_061_branch_0224,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,168.28822946389096,1918.889338627885,27.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,3.1445295827276727,0.5502848208032597,5.7143672946267206,26.710572421935012,23.044121857233133,1.6341237606882602,1.4670729206189108,0.8627341074244088
MESSIER_061_branch_0224,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,168.379340041727,1918.8047430065424,27.0,0.09934189507652899,176.0,0.868,0.004,,4.311810407897955,0.620416959713856,6.949859026881882,23.74374589059759,19.083925446674975,1.2986381688224402,1.246447088903716,0.8037453540231879
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1298.8488446942056,1056.0326288860024,1.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,1298.5586273707104,1056.0040250924155,1.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,1298.7215432266255,1055.6940882195,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,1298.720043082496,1055.434953449036,1.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,3066.266576464228,4291.644854306751,187.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,18.672905999438346,0.824086703063526,22.65890946913982,38.097614670032925,19.036444683916727,4.010346913898785,3.8801092340804493,0.4996755006525524
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1451.8405441127275,2076.312592384691,78.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,-0.5259415608956666,1.40517852082758,-0.3742880730812148,5.350072884051191,4.375807405834524,2.5408393500073907,1.4071813151347727,0.8178967839632622
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1451.9522681765097,2076.6128862943583,77.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,2.6501345639330474,1.1822676276697357,2.2415690846213017,9.611797646253187,6.076719199450993,2.5084401868452026,1.5507304139601865,0.6322146411207256
MESSIER_061_branch_0225,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1451.9906637132915,2076.5180734558817,77.0,0.09934189507652899,176.0,0.868,0.004,,0.2745179132023188,1.1661292192598947,0.2354095143731555,6.247170692980879,5.25833541289127,2.482143644248632,1.5780012749599448,0.8417147011525342
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MEASURED,1249.214628458737,1096.8471894200986,48.662100242385755,0.32514875348627187,65.0,0.9727272727272728,0.0,,4.451671969801936,0.9902206288198578,4.495636467508686,-4.555660557840952,-10.57472292344086,2.4940402483848993,2.330033099511411,2.3212271391116333
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MEASURED,1248.9244048002454,1096.8185786345384,48.83646178829912,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,5.528214659422268,1.9781784292959277,2.794598595127674,-46.00851931350171,-50.17926697805012,7.243747741042843,7.7374743532855685,1.090651638583041
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MEASURED,1249.0873186486538,1096.5086402895704,48.507731342539614,0.36845761979898983,30.0,0.9090909090909091,0.0,,3.3891817562927145,2.232148708937649,1.518349446308053,-11.152087203660706,-16.429268422523187,2.6938277836219178,2.4969223277000983,1.473201215385962
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MEASURED,1249.085689386944,1096.249346159818,49.03060268852505,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,0.6576509204794778,0.8468698843509129,0.7765666634651168,-26.41643883024757,-29.13934866424087,5.728635009356173,5.700035225353321,1.1030763401339128
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,2885.4041420007875,4436.650008446375,42.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,19.693211778178974,1.120030393994367,17.582747650219588,29.79414577255731,10.989729893184775,4.848576375749812,4.350611958115218,0.36885534416989924
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1363.1782461516632,2146.585137984526,7.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,3.430292809705241,0.6852606837054369,5.0058217132150125,2.146444589204636,-0.42140712270961256,1.5505420403592125,1.581815091839489,-0.1963279764262467
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1363.2920981448433,2146.883668522322,7.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,4.1321166599856465,0.6416630092517958,6.4396990326804975,2.1874855105910314,-1.5270014416558997,1.6770654353777756,1.6563605130576637,-0.698062425676741
MESSIER_061_branch_0226,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1363.3343675746369,2146.7861996377806,7.0,0.09934189507652899,176.0,0.868,0.004,,0.2876263311313827,0.6992956593783598,0.4113086178556702,0.17826037708880094,1.496893759881896,1.8221779565844904,1.7147088100477452,8.397232095701302
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1508.3802976078107,1057.387392454626,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,1508.090081555612,1057.3588194055162,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,1508.252999368588,1057.048890404936,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,1508.251490047076,1056.7904243490023,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,3822.01636192186,4305.8987956085975,173.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,9.365877895439592,1.37597513473141,6.806720309860693,27.270632401956956,17.91637940089278,5.079459360027394,4.216875402465765,0.6569843756027854
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1820.6293688983742,2085.3338485451154,71.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,7.085263016381319,0.5986195477248606,11.836003423726934,18.428716027073804,11.589906080308166,1.5564011011151457,1.3502545734230031,0.6289046976078705
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1820.73208157394,2085.6341183517525,70.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,9.509698347466463,0.5766181154556532,16.49219490780608,22.177354521537247,12.638949907594359,2.049162654311883,2.015840679780856,0.5699034073392392
MESSIER_061_branch_0227,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1820.7552285887145,2085.537873355611,69.35416353759881,0.09934189507652899,176.0,0.868,0.004,,10.446541014518758,0.6479112133414286,16.123414442302238,24.528122755012863,15.634955914129815,1.6876222805036407,1.6984671890926195,0.6374297809209417
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MEASURED,1228.8152493255952,1093.1256544401945,47.853944456021594,0.32514875348627187,65.0,0.9727272727272728,0.0,,4.284408022998429,2.182199160721225,1.9633441805478544,-27.8055467445594,-37.257627318829876,6.946044636109232,6.82650762121028,1.3399350734263094
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MEASURED,1228.5250260696048,1093.0970406361562,48.05205510693585,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,3.265422184246784,2.1239286313362893,1.5374444018828983,-72.30698635740201,-74.57724878599191,14.28443585696034,14.726312910282845,1.0313975528916162
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MEASURED,1228.6879398626236,1092.7871014904904,47.67598976424087,0.36845761979898983,30.0,0.9090909090909091,0.0,,11.979317556279383,3.2069219186326814,3.7354565718229096,-30.165090997391133,-42.48127876069026,4.287700000286561,5.949607688072853,1.408292743567865
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MEASURED,1228.686322951463,1092.5277423398036,49.24428900898052,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,0.7174454882833192,1.660732434314311,0.4320054654556925,-48.80867975104861,-49.794105294893264,11.251153664577265,11.405546640296105,1.020189555400205
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,2811.986991148123,4422.313935667621,57.42821606144492,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,20.611886771441213,1.408600492665515,14.632883403609382,11.773931564016392,-8.93419522694896,3.5260778182946257,3.319708271071881,-0.7588115472195998
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1327.3877216216456,2139.3881232746485,15.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,3.2773136924550275,1.2438511181243175,2.6348118715341897,-1.1831380235788107,-6.01218458736871,3.9241703928840836,3.356738886855403,5.081558083293423
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1327.5024515230314,2139.686810536801,14.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,1.738680642750941,1.1737687381270414,1.481280414338959,-5.805518142011144,-6.755561843904249,3.7458382413768336,3.2450531080704295,1.1636449458349278
MESSIER_061_branch_0228,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1327.5461826589944,2139.589742463435,14.0,0.09934189507652899,176.0,0.868,0.004,,2.3563135088974754,1.086319744170863,2.169079151457326,0.6625836963453651,-3.2397883279253947,3.7162063267221996,3.092367773000141,-4.889628805832686
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MEASURED,1356.24229882191,1580.0249093602654,156.1793840428371,0.32514875348627187,65.0,0.9727272727272728,0.0,,19.291854364751348,1.008334642117668,19.132392718587248,28.990896491110206,10.815201463744069,1.981682925344561,2.199008769063598,0.37305508876072363
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MEASURED,1355.9520050384945,1579.9963176825563,155.56349186104046,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,15.015586542479705,1.72947643101469,8.682157370407186,34.2862527168555,20.65413418903431,7.354851581724166,7.969990417358686,0.60240278690125
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MEASURED,1356.114901765719,1579.6863879433802,156.84705926475002,0.36845761979898983,30.0,0.9090909090909091,0.0,,6.7166875369426435,2.7564206380205984,2.436742579959035,21.366479460620738,12.121202277757085,3.324578710433738,4.2359296917960325,0.5672999288486874
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MEASURED,1356.1117278826132,1579.4274241913572,156.01602481796542,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,6.384557192545238,0.9034438609734463,7.066910815760018,22.15130392283082,15.141025493316555,4.800179214464641,5.14040388147905,0.6835275045687519
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,OUTSIDE_FOOTPRINT,3249.8680755128275,6184.327103711528,,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,,,,,,,,
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,OUTSIDE_FOOTPRINT,1536.2720504503409,3000.4979649738175,,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,,,,,,,,
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,OUTSIDE_FOOTPRINT,1536.3812208254851,3000.7757333577892,,0.19564124561384397,191.0,0.8958333333333334,0.0,,,,,,,,,
MESSIER_061_branch_0229,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,OUTSIDE_FOOTPRINT,1536.418772018312,3000.6424004971745,,0.09934189507652899,176.0,0.868,0.004,,,,,,,,,
MESSIER_061_branch_0230,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1527.2595485410793,991.4408964936972,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0230,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,1526.9693422940989,991.4123257492757,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0230,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,1527.1322627666198,991.1023968256559,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0230,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,1527.1309634872605,990.8439925522451,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0230,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,3893.0646824783435,4068.864201883315,189.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,30.212972929922078,1.6474917094006667,18.338770846326817,44.02581818134128,12.753434958338582,8.19384447601909,7.734148336140202,0.28968081651106387
